,host_listings_count,host_total_listings_count,bathrooms,bedrooms,beds
634,1.0,2.0,1.5,1.0,2.3
635,5.0,5.0,1.5,1.0,1.0
636,5.0,5.0,1.5,1.0,2.0
637,4.0,4.0,1.0,2.0,3.0
638,1.0,1.0,1.0,3.0,3.0
639,19.0,19.0,1.0,1.0,3.0
640,1.0,1.0,1.0,2.0,0.0
641,1.0,1.0,1.0,1.0,1.0
642,1.0,1.0,1.0,2.0,2.0
643,1.0,1.0,1.0,2.0,2.0
644,1.0,1.0,1.0,1.0,1.0
645,1.0,1.0,2.0,3.0,4.0
646,1.0,1.0,1.0,0.0,2.0
647,1.0,1.0,1.0,1.0,3.0
648,19.0,19.0,1.0,1.0,1.0
649,19.0,19.0,1.0,1.0,2.0
650,1.0,1.0,1.0,1.0,4.0
651,1.0,2.0,2.0,2.0,2.0
652,3.0,4.0,1.0,1.0,1.0
653,1.0,1.0,1.0,1.0,1.0
654,1.0,1.0,1.0,1.0,1.0
655,1.0,2.0,2.0,3.0,3.0
656,63.0,238.0,1.0,1.0,1.0
657,1.0,2.0,1.0,2.0,2.0
658,1.0,1.0,1.0,2.0,2.0
659,1.0,3.0,1.0,1.0,1.0
660,1.0,2.0,1.5,2.0,2.0
661,1.0,1.0,2.0,1.0,1.0
662,1.0,1.0,1.0,1.0,1.0
663,1.0,1.0,1.0,1.0,1.0
664,1.0,6.0,1.5,4.0,2.3
665,19.0,19.0,1.0,1.0,3.0
666,1.0,1.0,1.0,1.0,1.0
667,1.0,3.0,1.0,1.0,1.0
668,1.0,1.0,1.0,1.0,1.0
669,4.0,6.0,1.5,1.9,2.3
670,19.0,19.0,1.0,1.0,1.0
671,19.0,19.0,1.0,1.0,1.0
672,19.0,19.0,1.0,1.0,1.0
673,19.0,19.0,1.0,1.0,1.0
674,19.0,19.0,1.0,1.0,1.0
675,1.0,1.0,1.5,1.9,2.3
676,6.0,7.0,1.5,1.0,2.0
677,6.0,7.0,2.0,1.0,1.0
678,2.0,3.0,1.0,1.0,2.0
679,2.0,3.0,1.0,1.0,1.0
680,1.0,2.0,1.0,1.0,1.0
681,9.0,9.0,1.0,1.0,1.0
682,9.0,9.0,1.0,1.0,2.0
683,1.0,1.0,2.0,2.0,2.0
684,19.0,19.0,1.0,1.0,1.0
685,1.0,2.0,1.0,1.0,1.0
686,2.0,2.0,2.0,2.0,3.0
687,1.0,1.0,1.5,4.0,2.3
688,1.0,2.0,1.0,1.0,1.0
689,1.0,1.0,1.0,1.0,1.0
690,1.0,1.0,1.0,1.0,1.0
691,8.0,8.0,1.0,1.0,2.0
692,1.0,1.0,2.5,4.0,4.0
693,2.0,2.0,2.0,3.0,4.0
694,1.0,1.0,1.0,1.0,1.0
695,1.0,1.0,2.5,3.0,4.0
696,6.0,7.0,1.0,1.0,1.0
697,1.0,1.0,1.5,1.0,4.0
698,2.0,3.0,1.5,1.0,1.0
699,1.0,1.0,1.0,1.0,1.0
700,19.0,19.0,1.0,1.0,1.0
701,1.0,2.0,2.0,2.0,2.0
702,2.0,2.0,2.0,2.0,3.0
703,1.0,2.0,1.0,2.0,2.0
704,9.0,20.0,1.0,0.0,2.0
705,1.0,1.0,1.0,1.0,0.0
706,3.0,4.0,1.0,1.0,1.0
707,2.0,5.0,1.0,1.0,2.0
708,2.0,6.0,1.5,1.0,1.0
709,2.0,2.0,1.5,2.0,2.0
710,1.0,1.0,3.0,4.0,5.0
711,6.0,6.0,1.0,3.0,5.0
712,1.0,2.0,1.0,1.0,2.0
713,1.0,2.0,1.0,2.0,2.0
714,4.0,6.0,1.0,1.0,1.0
715,1.0,1.0,1.0,1.0,1.0
716,15.0,20.0,1.5,1.0,1.0
717,1.0,7.0,1.0,1.0,1.0
718,15.0,29.0,2.0,2.0,2.0
719,2.0,2.0,1.0,1.0,1.0
720,1.0,1.0,2.5,4.0,8.0
721,2.0,2.0,1.0,2.0,2.0
722,1.0,2.0,2.0,4.0,4.0
723,1.0,135.0,1.0,1.0,1.0
724,1.0,1.0,1.0,1.0,1.0
725,2.0,7.0,1.5,2.0,2.3
726,3.0,4.0,1.0,2.0,3.0
727,3.0,3.0,2.0,2.0,2.0
728,3.0,4.0,1.0,1.0,1.0
729,4.0,6.0,1.0,1.0,1.0
730,1.0,2.0,2.0,2.0,2.0
731,2.0,3.0,1.0,1.0,1.0
732,2.0,2.0,1.0,1.0,1.0
733,2.0,5.0,1.0,2.0,2.0
734,1.0,1.0,1.0,1.0,1.0
735,1.0,1.0,1.5,1.0,2.3
736,1.0,1.0,1.0,2.0,2.0
737,3.0,3.0,1.0,1.0,2.0
738,1.0,1.0,1.0,3.0,4.0
739,2.0,2.0,1.0,1.0,1.0
740,3.0,13.0,2.0,1.0,1.0
741,3.0,13.0,2.0,1.0,2.0
742,1.0,1.0,2.0,2.0,2.0
743,2.0,2.0,5.5,5.0,6.0
744,2.0,2.0,1.0,1.0,1.0
745,1.0,1.0,1.5,1.9,2.3
746,2.0,2.0,1.0,1.0,1.0
747,2.0,2.0,1.0,1.0,1.0
748,2.0,2.0,1.5,1.0,2.3
749,2.0,2.0,1.5,1.0,2.3
750,55.0,105.0,1.0,1.0,1.0
751,1.0,5.0,1.0,1.0,3.0
752,3.0,5.0,1.5,1.0,1.0
753,1.0,1.0,1.0,1.0,1.0
754,55.0,105.0,2.0,2.0,2.0
755,1.0,1.0,3.5,4.0,5.0
756,1.0,1.0,2.0,3.0,4.0
757,2.0,2.0,2.0,3.0,3.0
758,1.0,1.0,1.0,1.0,1.0
759,1.0,3.0,1.0,1.0,2.0
760,1.0,2.0,1.0,1.0,1.0
761,1.0,2.0,1.0,0.0,1.0
762,9.0,20.0,1.0,1.0,3.0
763,11.0,29.0,1.0,2.0,3.0
764,2.0,3.0,4.0,4.0,16.0
765,1.0,1.0,1.0,2.0,3.0
766,3.0,7.0,1.0,1.0,1.0
767,3.0,7.0,2.0,3.0,3.0
768,1.0,1.0,1.0,2.0,3.0
769,1.0,1.0,1.0,1.0,1.0
770,1.0,2.0,2.0,4.0,4.0
771,1.0,1.0,1.0,1.0,1.0
772,1.0,4.0,1.0,1.0,1.0
773,12.0,13.0,1.0,2.0,3.0
774,1.0,1.0,1.5,2.0,2.0
775,4.0,6.0,1.0,1.0,1.0
776,2.0,2.0,1.0,1.0,1.0
777,1.0,1.0,1.5,2.0,2.0
778,2.0,5.0,1.5,1.9,2.3
779,6.0,7.0,1.5,1.0,2.0
780,1.0,1.0,1.5,1.0,2.3
781,1.0,1.0,1.0,0.0,2.0
782,1.0,1.0,1.0,2.0,2.0
783,6.0,7.0,1.0,1.0,1.0
784,2.0,2.0,2.0,3.0,3.0
785,2.0,4.0,1.0,1.0,2.0
786,2.0,3.0,0.0,1.0,1.0
787,33.0,111.0,4.0,5.0,6.0
788,3.0,4.0,1.5,2.0,2.0
789,55.0,105.0,1.0,1.0,1.0
790,1.0,1.0,2.0,3.0,3.0
791,1.0,1.0,1.5,3.0,2.3
792,1.0,2.0,1.0,2.0,2.0
793,1.0,5.0,1.0,1.0,1.0
794,1.0,1.0,1.0,1.0,1.0
795,1.0,1.0,2.0,5.0,8.0
796,1.0,1.0,1.0,2.0,3.0
797,1.0,1.0,3.0,4.0,4.0
798,2.0,2.0,1.0,2.0,3.0
799,5.0,5.0,2.5,4.0,5.0
800,1.0,3.0,1.0,1.0,1.0
801,1.0,1.0,1.0,1.0,1.0
802,1.0,1.0,1.0,1.0,1.0
803,2.0,2.0,1.0,2.0,3.0
804,1.0,2.0,1.0,1.0,1.0
805,1.0,1.0,1.0,2.0,2.0
806,4.0,6.0,1.0,1.0,1.0
807,1.0,1.0,1.0,1.0,1.0
808,1.0,1.0,2.0,2.0,2.0
809,1.0,1.0,1.0,1.0,1.0
810,1.0,1.0,1.0,2.0,2.0
811,2.0,2.0,4.0,5.0,6.0
812,1.0,1.0,1.0,1.0,1.0
813,1.0,4.0,3.0,5.0,5.0
814,1.0,1.0,1.0,1.0,2.0
815,1.0,1.0,1.0,1.0,1.0
816,1.0,1.0,1.0,1.0,1.0
817,1.0,1.0,1.0,0.0,1.0
818,3.0,7.0,1.0,2.0,2.0
819,1.0,1.0,1.0,1.0,1.0
820,4.0,5.0,3.0,4.0,4.0
821,1.0,1.0,2.0,4.0,4.0
822,4.0,4.0,1.5,3.0,4.0
823,3.0,4.0,1.0,1.0,1.0
824,5.0,5.0,1.0,1.0,3.0
825,7.0,10.0,1.0,1.0,1.0
826,1.0,2.0,1.0,1.0,1.0
827,1.0,1.0,1.5,3.0,2.3
828,3.0,4.0,3.0,1.0,1.0
829,3.0,4.0,3.0,1.0,1.0
830,2.0,2.0,2.0,2.0,2.0
831,1.0,1.0,2.0,1.0,1.0
832,51.0,161.0,2.0,4.0,4.0
833,51.0,161.0,3.0,3.0,3.0
834,63.0,238.0,2.0,2.0,2.0
835,2.0,5.0,1.0,1.0,1.0
836,1.0,1.0,1.0,1.0,1.0
837,1.0,1.0,2.0,2.0,0.0
838,3.0,3.0,2.0,4.0,7.0
839,2.0,2.0,1.0,1.0,2.0
840,1.0,1.0,1.0,0.0,1.0
841,2.0,2.0,1.0,1.0,1.0
842,2.0,2.0,1.0,0.0,2.0
843,1.0,1.0,1.0,1.0,1.0
844,1.0,8.0,1.0,1.0,1.0
845,1.0,1.0,1.0,2.0,2.0
846,2.0,2.0,1.0,1.0,1.0
847,1.0,2.0,1.5,1.0,2.3
848,2.0,2.0,2.0,6.0,9.0
849,2.0,2.0,1.5,1.0,2.0
850,1.0,3.0,1.0,1.0,1.0
851,2.0,2.0,1.0,1.0,1.0
852,13.0,58.0,1.0,2.0,2.0
853,3.0,3.0,1.0,1.0,1.0
854,1.0,2.0,1.0,1.0,1.0
855,2.0,5.0,1.0,1.9,1.0
856,1.0,1.0,1.5,2.0,2.0
857,1.0,2.0,4.0,5.0,5.0
858,6.0,7.0,1.0,1.0,2.0
859,1.0,2.0,3.5,5.0,5.0
860,6.0,9.0,1.0,1.0,1.0
861,1.0,1.0,2.5,4.0,5.0
862,5.0,6.0,2.0,4.0,4.0
863,5.0,6.0,1.0,1.0,0.0
864,1.0,1.0,1.5,1.0,1.0
865,5.0,6.0,1.0,1.0,0.0
866,1.0,3.0,1.0,1.0,1.0
867,5.0,6.0,1.0,1.0,0.0
868,1.0,1.0,1.0,1.0,1.0
869,2.0,2.0,1.5,1.0,1.0
870,1.0,1.0,1.0,1.0,1.0
871,3.0,3.0,1.5,1.0,2.3
872,1.0,1.0,3.0,5.0,14.0
873,1.0,3.0,1.0,2.0,3.0
874,6.0,9.0,1.0,2.0,2.0
875,1.0,3.0,1.5,1.0,2.3
876,6.0,9.0,1.0,1.0,1.0
877,1.0,1.0,1.0,1.0,1.0
878,1.0,1.0,2.0,3.0,6.0
879,1.0,1.0,1.0,1.0,1.0
880,3.0,3.0,1.0,0.0,1.0
881,6.0,9.0,1.0,1.0,1.0
882,96.0,184.0,2.5,4.0,4.0
883,1.0,2.0,1.5,3.0,5.0
884,3.0,3.0,1.0,1.0,1.0
885,3.0,9.0,1.0,1.0,1.0
886,1.0,1.0,1.0,2.0,2.0
887,1.0,1.0,1.0,1.0,2.0
888,1.0,2.0,4.5,6.0,6.0
889,1.0,2.0,1.0,0.0,1.0
890,1.0,3.0,1.0,2.0,2.0
891,1.0,1.0,1.0,0.0,1.0
892,1.0,1.0,2.0,2.0,3.0
893,3.0,5.0,1.0,1.0,2.0
894,1.0,2.0,1.0,1.0,1.0
895,1.0,3.0,1.5,2.0,3.0
896,5.0,5.0,0.0,1.0,2.0
897,6.0,9.0,1.0,1.0,1.0
898,1.0,2.0,2.5,3.0,3.0
899,1.0,1.0,1.0,1.0,2.0
900,1.0,1.0,2.0,4.0,6.0
901,1.0,3.0,1.0,1.0,1.0
902,1.0,1.0,1.0,2.0,2.0
903,6.0,6.0,4.0,4.0,7.0
904,1.0,1.0,3.0,5.0,5.0
905,63.0,238.0,1.5,2.0,2.3
906,1.0,3.0,1.0,1.0,1.0
907,3.0,7.0,1.0,2.0,4.0
908,4.0,5.0,1.0,2.0,3.0
909,1.0,1.0,1.0,0.0,1.0
910,1.0,2.0,3.0,5.0,5.0
911,1.0,2.0,1.0,1.0,1.0
912,1.0,3.0,2.5,4.0,6.0
913,1.0,1.0,1.0,1.0,1.0
914,1.0,2.0,1.5,2.0,2.0
915,11.0,11.0,1.0,2.0,6.0
916,1.0,1.0,1.0,0.0,0.0
917,6.0,9.0,1.0,1.0,1.0
918,1.0,1.0,1.0,1.0,2.0
919,2.0,3.0,2.0,2.0,3.0
920,1.0,4.0,1.0,1.0,1.0
921,1.0,2.0,1.0,1.0,1.0
922,1.0,1.0,3.0,4.0,4.0
923,1.0,1.0,1.0,0.0,2.0
924,1.0,4.0,1.5,1.0,1.0
925,1.0,1.0,2.0,3.0,3.0
926,1.0,1.0,1.5,1.0,2.3
927,1.0,3.0,1.0,4.0,3.0
928,2.0,4.0,1.5,3.0,4.0
929,1.0,2.0,2.0,3.0,4.0
930,1.0,2.0,1.0,1.0,1.0
931,6.0,9.0,1.0,1.0,1.0
932,1.0,24.0,1.0,1.0,1.0
933,1.0,1.0,2.5,3.0,4.0
934,1.0,1.0,1.5,1.0,2.3
935,1.0,1.0,1.0,1.0,1.0
936,1.0,1.0,1.0,1.0,3.0
937,1.0,1.0,1.0,1.0,1.0
938,1.0,1.0,1.0,1.0,1.0
939,1.0,1.0,3.0,4.0,4.0
940,1.0,2.0,2.0,3.0,4.0
941,1.0,4.0,1.0,1.0,1.0
942,1.0,1.0,1.0,1.0,1.0
943,1.0,1.0,1.0,1.0,1.0
944,4.0,5.0,1.0,0.0,2.0
945,1.0,1.0,1.0,1.0,1.0
946,1.0,1.0,3.0,3.0,3.0
947,2.0,11.0,1.0,2.0,2.0
948,1.0,1.0,1.0,1.0,1.0
949,1.0,5.0,1.0,2.0,2.0
950,1.0,1.0,2.5,3.0,3.0
951,1.0,1.0,1.0,2.0,3.0
952,4.0,9.0,1.0,1.0,2.0
953,4.0,9.0,1.0,1.0,1.0
954,1.0,2.0,2.5,3.0,6.0
955,1.0,1.0,1.0,2.0,3.0
956,1.0,1.0,1.0,2.0,4.0
957,1.0,1.0,2.0,4.0,6.0
958,1.0,1.0,1.0,1.0,2.0
959,5.0,5.0,1.0,1.0,1.0
960,1.0,1.0,2.0,4.0,5.0
961,11.0,11.0,1.0,2.0,6.0
962,1.0,1.0,2.0,3.0,4.0
963,1.0,1.0,1.0,1.0,1.0
964,3.0,3.0,1.0,1.0,2.0
965,2.0,3.0,1.0,1.0,1.0
966,1.0,1.0,1.0,1.0,2.0
967,2.0,5.0,1.5,2.0,2.3
968,1.0,5.0,2.0,3.0,3.0
969,2.0,2.0,1.0,1.0,1.0
970,14.0,14.0,2.5,3.0,3.0
971,1.0,1.0,1.0,1.0,1.0
972,55.0,105.0,2.0,2.0,2.0
973,1.0,1.0,1.0,1.0,1.0
974,5.0,5.0,1.0,1.0,2.0
975,1.0,1.0,1.0,1.0,1.0
976,3.0,15.0,1.0,0.0,2.3
977,1.0,1.0,1.0,1.0,1.0
978,1.0,1.0,1.0,1.0,1.0
979,2.0,15.0,1.0,1.0,1.0
980,1.0,1.0,2.0,1.0,1.0
981,109.0,166.0,1.0,1.0,1.0
982,1.0,4.0,1.0,1.0,2.0
983,3.0,4.0,2.0,1.0,1.0
984,2.0,2.0,1.0,0.0,1.0
985,3.0,3.0,1.0,1.0,1.0
986,1.0,1.0,1.0,0.0,1.0
987,1.0,1.0,2.0,4.0,5.0
988,1.0,1.0,2.0,4.0,4.0
989,1.0,1.0,2.0,3.0,5.0
990,1.0,1.0,1.0,1.0,1.0
991,1.0,2.0,1.0,1.0,2.0
992,1.0,2.0,1.0,1.0,1.0
993,7.0,12.0,1.0,1.0,1.0
994,1.0,2.0,1.0,2.0,2.0
995,1.0,1.0,1.0,1.0,1.0
996,2.0,8.0,1.0,2.0,3.0
997,1.0,4.0,3.5,4.0,4.0
998,1.0,1.0,1.5,3.0,4.0
999,9.0,20.0,1.0,1.0,2.0
1000,1.0,1.0,1.0,1.0,1.0
1001,1.0,2.0,1.0,1.0,2.0
1002,1.0,5.0,1.0,2.0,2.0
1003,2.0,2.0,1.0,1.0,1.0
1004,109.0,166.0,1.0,2.0,2.0
1005,1.0,3.0,1.0,0.0,1.0
1006,1.0,1.0,1.0,2.0,2.0
1007,2.0,2.0,1.5,3.0,3.0
1008,1.0,1.0,1.0,1.0,2.0
1009,1.0,1.0,1.0,1.0,1.0
1010,1.0,1.0,1.0,2.0,2.0
1011,1.0,1.0,1.0,1.0,1.0
1012,1.0,4.0,1.5,1.0,2.3
1013,237.0,354.0,1.0,2.0,3.0
1014,41.0,50.0,1.0,2.0,2.0
1015,1.0,2.0,1.0,1.0,1.0
1016,2.0,2.0,1.0,1.0,1.0
1017,1.0,1.0,3.0,4.0,5.0
1018,1.0,1.0,1.0,1.0,2.0
1019,2.0,2.0,1.0,1.0,1.0
1020,1.0,1.0,1.5,4.0,2.3
1021,4.0,4.0,3.0,5.0,12.0
1022,1.0,1.0,1.0,1.0,1.0
1023,1.0,1.0,1.0,1.0,2.0
1024,1.0,1.0,1.0,1.0,1.0
1025,2.0,2.0,1.0,1.0,1.0
1026,3.0,3.0,1.0,1.0,2.0
1027,1.0,1.0,1.0,1.0,1.0
1028,1.0,1.0,1.0,1.0,1.0
1029,1.0,1.0,1.0,1.0,1.0
1030,1.0,1.0,1.0,1.0,1.0
1031,2.0,3.0,1.0,1.0,2.0
1032,1.0,3.0,1.5,2.0,2.3
1033,1.0,1.0,3.0,4.0,5.0
1034,3.0,4.0,1.0,1.0,1.0
1035,1.0,1.0,2.0,2.0,2.0
1036,1.0,3.0,3.0,3.0,4.0
1037,1.0,2.0,0.0,1.0,1.0
1038,4.0,6.0,2.0,2.0,2.0
1039,2.0,2.0,4.0,4.0,6.0
1040,1.0,1.0,3.0,4.0,4.0
1041,1.0,1.0,1.0,1.0,1.0
1042,1.0,4.0,1.0,1.0,1.0
1043,1.0,1.0,3.0,5.0,5.0
1044,6.0,6.0,1.0,0.0,2.0
1045,109.0,166.0,1.5,3.0,2.3
1046,109.0,166.0,2.0,2.0,2.0
1047,1.0,1.0,2.0,3.0,3.0
1048,1.0,5.0,1.5,1.0,2.0
1049,2.0,2.0,2.0,2.0,2.0
1050,1.0,1.0,1.5,4.0,2.3
1051,1.0,1.0,1.0,0.0,1.0
1052,1.0,1.0,2.0,3.0,3.0
1053,1.0,1.0,1.0,1.0,1.0
1054,1.0,1.0,1.0,1.0,1.0
1055,2.0,2.0,1.0,2.0,3.0
1056,1.0,3.0,1.0,1.0,1.0
1057,1.0,2.0,1.0,1.0,4.0
1058,1.0,1.0,1.5,2.0,2.0
1059,3.0,5.0,1.0,1.0,1.0
1060,1.0,2.0,1.5,3.0,2.3
1061,1.0,4.0,1.0,1.0,1.0
1062,1.0,1.0,1.0,1.0,1.0
1063,40.0,44.0,1.0,1.0,1.0
1064,40.0,44.0,1.0,2.0,2.0
1065,40.0,44.0,1.0,1.0,1.0
1066,1.0,1.0,1.0,1.0,1.0
1067,1.0,1.0,1.0,1.0,1.0
1068,1.0,4.0,1.5,3.0,2.3
1069,8.0,9.0,1.0,1.0,2.0
1070,3.0,4.0,1.0,1.0,1.0
1071,3.0,8.0,1.0,2.0,2.0
1072,1.0,1.0,1.0,1.0,2.3
1073,1.0,1.0,1.0,1.0,1.0
1074,3.0,3.0,3.0,1.0,1.0
1075,3.0,3.0,3.0,1.0,1.0
1076,3.0,3.0,2.0,1.0,1.0
1077,3.0,7.0,2.0,3.0,4.0
1078,1.0,1.0,1.0,1.0,1.0
1079,2.0,3.0,1.0,1.0,1.0
1080,2.0,2.0,1.0,1.0,1.0
1081,8.0,9.0,2.0,2.0,2.0
1082,8.0,9.0,2.0,3.0,3.0
1083,3.0,3.0,1.5,1.0,1.0
1084,3.0,5.0,1.0,1.0,2.0
1085,3.0,5.0,1.0,1.0,1.0
1086,1.0,2.0,1.0,1.0,1.0
1087,2.0,2.0,2.0,2.0,2.0
1088,1.0,1.0,1.0,2.0,3.0
1089,1.0,2.0,1.0,1.0,1.0
1090,1.0,1.0,1.0,2.0,3.0
1091,1.0,1.0,2.0,3.0,3.0
1092,2.0,2.0,1.0,1.0,1.0
1093,1.0,1.0,1.0,1.0,1.0
1094,1.0,1.0,1.0,2.0,3.0
1095,109.0,166.0,2.0,3.0,4.0
1096,1.0,1.0,1.5,1.0,2.3
1097,2.0,4.0,1.5,3.0,4.0
1098,1.0,2.0,1.0,1.0,1.0
1099,1.0,1.0,2.0,3.0,5.0
1100,1.0,2.0,1.0,1.0,1.0
1101,51.0,161.0,1.0,2.0,4.0
1102,3.0,8.0,2.0,2.0,4.0
1103,1.0,1.0,1.0,2.0,2.0
1104,1.0,1.0,1.0,1.0,1.0
1105,109.0,166.0,1.5,2.0,2.0
1106,1.0,6.0,1.5,1.0,2.0
1107,7.0,17.0,1.5,2.0,2.3
1108,1.0,3.0,1.5,2.0,2.0
1109,1.0,3.0,1.5,2.0,2.3
1110,1.0,2.0,1.0,1.0,1.0
1111,1.0,1.0,1.0,1.0,1.0
1112,3.0,3.0,1.0,1.0,1.0
1113,2.0,2.0,1.0,1.0,1.0
1114,1.0,1.0,1.0,2.0,2.0
1115,3.0,3.0,2.0,4.0,5.0
1116,1.0,2.0,1.0,1.0,1.0
1117,109.0,166.0,5.0,5.0,6.0
1118,1.0,2.0,1.0,1.0,1.0
1119,2.0,2.0,1.0,1.0,1.0
1120,3.0,7.0,2.0,2.0,2.0
1121,1.0,1.0,1.5,1.0,2.0
1122,1.0,4.0,1.0,1.0,1.0
1123,1.0,1.0,1.0,1.0,1.0
1124,1.0,1.0,0.5,1.0,1.0
1125,1.0,1.0,1.5,1.0,2.3
1126,3.0,3.0,1.0,1.0,1.0
1127,1.0,1.0,2.0,1.0,1.0
1128,1.0,1.0,1.5,1.9,2.3
1129,1.0,1.0,2.5,5.0,8.0
1130,3.0,3.0,1.5,1.0,2.3
1131,1.0,1.0,2.5,3.0,4.0
1132,1.0,1.0,1.0,1.0,1.0
1133,1.0,2.0,1.5,1.0,2.3
1134,1.0,1.0,3.5,4.0,4.0
1135,3.0,3.0,1.0,1.0,1.0
1136,1.0,1.0,1.0,1.0,1.0
1137,2.0,2.0,1.0,2.0,2.0
1138,1.0,1.0,1.5,2.0,3.0
1139,1.0,1.0,1.0,1.0,3.0
1140,2.0,2.0,1.0,1.0,1.0
1141,14.0,23.0,1.0,1.0,1.0
1142,15.0,60.0,1.0,1.0,2.0
1143,1.0,1.0,1.5,1.0,1.0
1144,1.0,1.0,1.0,1.0,1.0
1145,0.0,0.0,1.5,3.0,2.3
1146,1.0,1.0,0.0,0.0,1.0
1147,2.0,4.0,1.0,1.0,1.0
1148,1.0,1.0,1.0,1.0,1.0
1149,2.0,4.0,1.0,1.0,1.0
1150,55.0,105.0,1.0,2.0,2.0
1151,2.0,2.0,2.0,3.0,3.0
1152,1.0,2.0,1.0,1.0,1.0
1153,1.0,6.0,2.0,3.0,4.0
1154,1.0,4.0,1.0,1.0,1.0
1155,1.0,3.0,1.0,2.0,2.0
1156,1.0,7.0,1.5,1.0,1.0
1157,1.0,1.0,1.0,1.0,1.0
1158,1.0,3.0,1.5,1.0,1.0
1159,6.0,6.0,1.0,1.0,1.0
1160,9.0,13.0,3.0,1.0,1.0
1161,55.0,105.0,1.0,0.0,1.0
1162,1.0,1.0,1.0,1.0,1.0
1163,1.0,2.0,1.5,1.0,1.0
1164,1.0,2.0,1.0,1.0,1.0
1165,1.0,1.0,1.0,1.0,1.0
1166,14.0,14.0,1.0,2.0,4.0
1167,1.0,1.0,1.0,0.0,1.0
1168,1.0,1.0,1.5,1.9,2.3
1169,1.0,1.0,1.0,3.0,5.0
1170,1.0,1.0,1.0,1.0,2.0
1171,15.0,60.0,1.0,1.0,2.0
1172,1.0,1.0,1.0,1.0,2.0
1173,1.0,1.0,2.0,1.0,1.0
1174,842.0,921.0,2.0,2.0,2.0
1175,1.0,1.0,4.0,4.0,8.0
1176,2.0,5.0,1.0,2.0,1.0
1177,1.0,2.0,1.5,1.0,1.0
1178,3.0,12.0,2.0,3.0,3.0
1179,2.0,3.0,1.0,1.0,1.0
1180,109.0,166.0,2.0,2.0,2.0
1181,1.0,1.0,4.0,6.0,7.0
1182,109.0,166.0,1.0,2.0,2.0
1183,1.0,1.0,1.0,1.0,1.0
1184,1.0,3.0,1.0,0.0,1.0
1185,1.0,8.0,1.0,1.0,1.0
1186,2.0,3.0,1.5,1.9,2.3
1187,1.0,1.0,2.0,3.0,3.0
1188,1.0,2.0,1.0,2.0,2.0
1189,15.0,29.0,1.0,1.0,2.0
1190,1.0,1.0,1.0,1.0,1.0
1191,2.0,2.0,1.0,1.0,1.0
1192,1.0,2.0,1.5,1.9,2.3
1193,1.0,1.0,1.5,2.0,2.3
1194,2.0,2.0,1.0,1.0,1.0
1195,1.0,1.0,3.0,4.0,5.0
1196,1.0,2.0,1.0,2.0,2.0
1197,1.0,1.0,1.0,1.0,1.0
1198,1.0,1.0,2.0,3.0,3.0
1199,1.0,1.0,2.0,3.0,6.0
1200,1.0,1.0,1.0,1.0,2.0
1201,1.0,1.0,1.0,2.0,3.0
1202,1.0,2.0,1.0,1.0,1.0
1203,1.0,1.0,2.0,2.0,2.0
1204,1.0,1.0,1.0,1.0,1.0
1205,2.0,5.0,1.5,1.0,1.0
1206,1.0,1.0,1.0,1.0,1.0
1207,1.0,1.0,1.0,1.0,2.0
1208,1.0,2.0,1.0,1.0,1.0
1209,1.0,1.0,1.0,0.0,1.0
1210,1.0,20.0,1.0,2.0,3.0
1211,1.0,1.0,1.0,3.0,3.0
1212,1.0,2.0,3.0,1.0,3.0
1213,1.0,3.0,3.0,4.0,4.0
1214,1.0,1.0,3.0,1.0,1.0
1215,2.0,2.0,3.0,4.0,4.0
1216,1.0,1.0,2.0,2.0,2.0
1217,1.0,2.0,2.0,2.0,2.0
1218,3.0,3.0,1.5,1.0,1.0
1219,1.0,1.0,2.0,4.0,5.0
1220,2.0,2.0,1.0,1.0,1.0
1221,2.0,2.0,1.0,1.0,1.0
1222,1.0,1.0,1.0,1.0,1.0
1223,3.0,4.0,1.0,1.0,1.0
1224,1.0,1.0,1.0,1.0,1.0
1225,1.0,2.0,2.0,4.0,4.0
1226,109.0,166.0,1.0,2.0,2.0
1227,115.0,120.0,2.0,2.0,3.0
1228,4.0,5.0,3.0,3.0,3.0
1229,2.0,4.0,1.0,1.0,1.0
1230,1.0,1.0,1.5,3.0,3.0
1231,1.0,1.0,2.0,3.0,8.0
1232,1.0,2.0,1.5,2.0,2.3
1233,115.0,120.0,1.0,1.0,1.0
1234,1.0,2.0,1.0,2.0,2.0
1235,2.0,2.0,1.0,1.0,1.0
1236,1.0,1.0,1.0,1.0,1.0
1237,1.0,1.0,1.0,2.0,1.0
1238,1.0,2.0,2.0,3.0,3.0
1239,3.0,3.0,1.0,1.0,1.0
1240,18.0,27.0,1.0,1.0,1.0
1241,23.0,48.0,2.0,2.0,4.0
1242,23.0,48.0,1.0,2.0,4.0
1243,23.0,48.0,1.0,1.0,2.0
1244,1.0,1.0,1.0,1.0,1.0
1245,1.0,1.0,2.0,3.0,3.0
1246,4.0,4.0,1.0,1.0,1.0
1247,1.0,1.0,1.0,1.0,1.0
1248,8.0,10.0,1.0,2.0,2.0
1249,115.0,120.0,2.0,2.0,3.0
1250,1.0,2.0,1.0,1.0,1.0
1251,2.0,3.0,3.5,4.0,2.0
1252,51.0,161.0,3.0,4.0,4.0
1253,1.0,1.0,1.0,1.0,1.0
1254,2.0,3.0,2.0,2.0,2.0
1255,1.0,1.0,1.0,1.0,2.0
1256,1.0,1.0,1.0,2.0,3.0
